"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171.362098138748","175.344129554656","168.781911013858","163.267359946327","164.559014267185","145.093945720251","140.382916053019","133.200455580866","132.795845859524","132.433102081269","145.075757575758","141.054060167383","139.954099728771","139.123599921399","137.562896521549","135.473588342441","154.42609063956","156.654560991241","161.888183493754","162.87029623699","145.833333333333","142.239281033514","143.812104787715","148.429867411026","149.232067510549","129.268292682927","",
"Africa Eastern and Southern","AFE","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1001933875582","41.3490905083459","42.209043163758","44.9475779530293","47.2619609179024","49.3253511974251","48.7571361688282","46.4345010615615","47.208597934464","45.4247313608291","63.1029055286413","64.0362557818571","60.0294883507766","57.3889593771166","58.2723265600658","60.6533714332127","61.0488540931913","66.9721825812827","74.6203769494507","64.7441785654879","64.4984209882003","64.9344510005972","62.8229837086847","62.3740351924721","59.6353578172727","54.4866727216015","52.554181821904","51.052410723195","54.7465037535614","51.4361895483938","49.4352449718742","50.541658842652",
"Afghanistan","AFG","Trade (% of GDP)","NE.TRD.GNFS.ZS","11.157026581176","12.5506095641626","14.2276444262674","26.0355114281704","26.9444479475307","32.6710826152849","27.1428573129252","20.9827354616946","24.110033071763","25.0788642331499","21.7281100678648","27.0631374536424","32.8690810352185","27.6923087928994","28.8659801551706","26.9483576711852","28.0869566604915","26.4860798295929","24.7138040330125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Western and Central","AFW","Trade (% of GDP)","NE.TRD.GNFS.ZS","33.2193942222339","33.0808017871148","29.381591436252","29.8692447708091","31.3791283101384","33.9120546610484","31.8067958696353","34.768648301933","33.6606000809309","34.6029448742232","30.3928912917332","33.4471422634241","32.8321172630819","38.3506431319164","46.7619347982793","46.3525751837409","46.866856286355","50.4224367546623","47.1688262459193","47.5311887486677","51.3262990308465","31.3224986945121","27.735344493469","25.3246458093553","25.9517942113137","27.8089447284584","25.0878306366755","31.4432924753713","28.6315701107192","40.2246639702328","37.852175071329","41.1125893897411","41.9541063509686","39.1962373532184","36.5059160853282","47.2225323997407","47.4275867894164","56.0687031412556","47.6190213761851","43.9068555746662","56.4804133590817","56.5504137856907","50.3657879670589","55.5691892273995","44.712655477556","47.0337001265041","51.3152931241918","49.9526454184491","51.2112134195874","47.3285474190431","53.475433548551","60.7952313118585","55.7679046819726","44.0048481018024","43.5426704791477","37.7278641313012","36.2972982157099","40.1766205944699","44.3683314532729","45.6484475750663","","",
"Angola","AGO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152.547109454858","150.335794690093","105.301742600149","103.901229551372","103.579947051466","106.590962129525","94.6251593320477","108.060067893978","121.364708453698","122.446144139295","104.123635308845","99.9825063313368","91.8000973419114","86.8119327587926","79.3329227828897","62.8885160890192","53.3701580675988","52.2568222278462","66.3780133263399","57.8295381183036","56.8589412538425","52.9221383867739",
"Albania","ALB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","47.4940925041872","46.1004662837047","44.8105616083383","40.4106676033234","38.1156830212927","35.9348239721958","31.637304878056","32.159563916938","36.89787073527","40.066086463479","39.4369634031142","36.0705200632829","108.785472241159","80.518332770413","53.1025847356112","47.6105948729712","44.895444716607","45.4255562530936","48.1375348189415","51.0110303565873","63.454073132628","66.4910240323437","68.5250682234387","67.0205610427628","67.0471873068205","70.8723467754672","74.2670902393052","83.2020801053931","77.4517514962857","75.0949144008056","76.5433902447878","81.218568933066","76.5102006210933","75.8737138467897","75.4078455964825","71.801006339647","74.809862823171","78.1942739956599","76.8081181330347","76.2791946200238","59.9517494831703","74.5182920807927",
"Andorra","AND","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","59.8081337030466","60.3315302525563","63.1604915451063","83.3258362558053","74.6983896610493","83.3400888216397","77.2041551599919","81.6393155280197","79.7762208387186","82.1062412413502","86.806860503108","88.5682565780855","84.2620524836402","75.9993204556312","72.3238674462181","64.875594148293","57.2107953343155","59.4626130539828","61.4112900038862","66.2523095878453","65.9064937876171","69.2238025402584","64.3708113150564","59.9645186331232","58.2236766265402","61.6298755359616","61.1574337702261","69.429096077008","68.0509506320199","68.0943805708175","72.6091980302613","74.1545815884877","74.4307781428175","81.1510322095709","85.5753915211285","89.7104509716841","89.9919013904163","94.1002423032787","98.0791709617586","90.3913010481697","87.6105168966954","90.4626286141497","92.2058081516696","91.2416059471812","89.0739485914461","84.9792365637448","79.3365278886612","82.8122896878024","82.7332850243248","82.2316796968582","73.6672705015709","",
"United Arab Emirates","ARE","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8645799289427","93.0716588147781","102.300169490783","116.622612523831","119.552871642254","119.470669577786","136.798152865771","148.513544025723","153.461944358373","143.877475077082","151.665941864236","164.249325234936","165.275965016114","168.492262859352","175.221363070601","176.747602821922","175.004350438256","159.728773540957","167.694152655127","162.210784485209","",
"Argentina","ARG","Trade (% of GDP)","NE.TRD.GNFS.ZS","15.2080960867349","11.9898923104451","14.0755256491605","15.7809062346481","11.1274296789924","10.3764574097625","11.6426054171605","12.492660372918","11.8881648853071","12.7974266330715","10.3374440808399","12.6151889155515","14.0356431972355","13.3221685115576","13.1915798576342","11.8027242947704","15.0968846242519","16.942286567935","14.3237963724369","12.8406846411368","11.5456724606843","14.2929774788834","15.6114860999886","14.9876701068591","12.3463814292217","18.009425070688","14.4860327921395","15.448969882952","15.743458608705","19.6377977018838","14.9908589999441","13.7530541588891","14.730980586353","16.223151447784","18.1343458669981","19.7714230903755","21.5064684057215","23.3361788437439","23.3500279730689","21.3827449624898","22.6224447777343","21.8522554515453","41.7527243585642","40.6447480311085","40.692646108947","40.5512709706238","40.4334798719151","40.945170618571","40.4026733790382","34.0571269054879","34.9710132635696","35.2061549999644","30.5265423717108","29.3339290021037","28.4067936452275","22.4862260889792","26.0938878488799","25.2896011376779","30.7625359549926","32.2144471852471","30.148141556266","33.4292043030201",
"Armenia","ARM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3357185450209","100.865855188857","101.076759405526","107.973146280234","112.429364602262","86.1148570667578","79.2295601199241","78.5477450545048","71.8424518815414","70.5604791440404","72.2333302273367","69.8642663925336","73.9845018432309","80.0513676022426","73.0706339919371","70.1397385835334","61.0301379818566","56.9750470853147","54.5423279613666","57.2742357441995","64.642975973633","69.4355736620453","75.9616759606704","77.5550481598824","75.778866962639","71.6820743427575","76.0779674593548","87.202376539837","92.473107021212","96.1141541288708","69.4909967689768","78.0107018216033",
"American Samoa","ASM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210.9375","207.442748091603","202.357563850688","223.2","229.817444219067","218.146718146718","249.821428571429","161.333333333333","157.940663176265","157.543859649123","176.40625","173.824451410658","174.805598755832","162.407132243685","159.165424739195","161.437908496732","171.830985915493","156.327160493827","151.904090267983","",
"Antigua and Barbuda","ATG","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235.506619514592","217.957095999899","215.659605045359","202.265249230014","200.775982630178","195.143546269629","193.335073523014","173.368590892793","172.437884606487","163.90534966323","171.675453126149","181.156297945854","175.749456915279","170.266405177737","165.314787907856","165.809271759493","151.087444858872","152.845890201161","152.375619380001","151.528152451032","156.211303767191","156.154794504309","139.786704053953","136.872934273148","133.870867961469","135.064152858016","139.410164737487","91.5251421713841","",
"Australia","AUS","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.0073432045263","27.3798008534851","26.5276294339198","26.7924920709198","28.6514210427254","28.4371631817202","28.0131228214066","26.7289582107122","26.7346729195906","25.2434594132552","26.1500948252506","25.5504098665148","24.7531196696292","25.1269290200879","26.3176201676218","28.9616566353803","26.8539285414443","28.621305956191","28.1681161626734","29.6146949633384","32.288680618474","31.5930713207795","30.3148643962778","29.1649294652234","28.530262062255","32.5006159361805","33.0289129083977","32.5265004087736","32.5783096881174","32.0767632318787","32.1633639749956","32.1968629660937","33.0490853500054","35.4004115096642","36.4587306962012","37.7296880581382","38.2571372362079","38.0086902277185","40.0197336467168","39.0852986838969","40.9941032639084","44.2823672643105","41.4966535597204","40.2315235947216","37.0393620532896","39.1968755847193","41.607273776186","42.0597729301644","42.8850215132316","45.7755373400991","40.5563768269451","41.8574537801732","43.177441852402","41.2760811583035","42.4729114392829","41.6256213779265","40.8177619704852","41.9397560640113","43.3822260663091","45.8450397384068","44.039526146645","40.0169810499224",
